lead_id,fecha_contacto,edad,pais_origen,idioma_interes,canal_contacto,interacciones_previas,conversion,dias_a_conversion,monto_compra_usd
1922,2025-07-11,28,Chile,Alemán,Organico,3,0,,
1923,2025-03-08,29,México,Italiano,TikTok,1,1,8.0,1333.84
1924,2025-07-09,39,Argentina,Inglés,Instagram,3,1,26.0,2024.2
1925,2025-02-26,33,Brasil,Japonés,Instagram,5,1,19.0,916.58
1926,2025-07-09,19,México,Francés,Youtube,3,1,23.0,1604.23
1927,2025-03-06,33,Colombia,Italiano,Youtube,4,1,10.0,1377.41
1928,2025-02-25,20,Chile,Alemán,Organico,2,1,1.0,1076.94
1929,2025-02-22,40,Chile,Inglés,TikTok,5,1,27.0,1793.43
1930,2025-05-21,31,Brasil,Francés,Facebook,5,1,19.0,1716.35
1931,2025-06-06,16,Chile,Inglés,Organico,3,1,11.0,1770.08
1932,2025-03-12,36,Chile,Japonés,Facebook,4,1,3.0,930.91
1933,2025-05-23,29,México,Alemán,Google Ads,3,1,30.0,2298.8
1934,2025-06-12,30,Argentina,Inglés,Instagram,3,0,,
1935,2025-02-21,24,Brasil,Italiano,TikTok,5,1,28.0,1449.37
1936,2025-05-09,30,México,Alemán,Organico,3,0,,
1937,2025-01-23,32,Argentina,Italiano,Instagram,2,1,28.0,1199.48
1938,2025-05-25,40,México,Inglés,TikTok,3,0,,
1939,2025-06-20,39,México,Alemán,TikTok,2,1,29.0,1407.8
1940,2025-03-21,19,Chile,Italiano,TikTok,5,0,,
1941,2025-05-22,27,Argentina,Japonés,Instagram,4,1,21.0,1461.83
1942,2025-06-29,42,Brasil,Japonés,Organico,2,0,,
1943,2025-05-23,41,Brasil,Inglés,Youtube,4,0,,
1944,2025-05-16,20,Argentina,Alemán,Instagram,4,0,,
1945,2025-01-11,44,Chile,Francés,TikTok,2,1,30.0,1454.4
1946,2025-03-05,20,Colombia,Alemán,Organico,5,1,6.0,1786.04
1947,2025-02-23,26,México,Japonés,Google Ads,1,1,15.0,2472.93
1948,2025-06-03,43,Chile,Italiano,Facebook,4,1,17.0,2342.79
1949,2025-06-01,21,Argentina,Francés,TikTok,4,0,,
1950,2025-04-30,22,México,Inglés,Google Ads,5,1,7.0,2341.05
1951,2025-03-17,39,Brasil,Francés,Youtube,5,1,21.0,939.8
1952,2025-05-25,29,Colombia,Inglés,TikTok,3,1,27.0,2333.28
1953,2025-02-27,39,Brasil,Francés,Google Ads,5,1,5.0,954.47
1954,2025-05-05,26,Argentina,Inglés,TikTok,4,1,8.0,1384.2
1955,2025-04-11,28,México,Inglés,Instagram,2,0,,
1956,2025-07-04,17,Argentina,Francés,Organico,1,1,12.0,1441.03
1957,2025-04-23,40,México,Francés,Google Ads,3,1,30.0,2062.78
1958,2025-07-12,22,Chile,Inglés,Organico,2,1,23.0,1232.88
1959,2025-05-29,35,Colombia,Japonés,Instagram,1,1,13.0,1227.15
1960,2025-04-11,19,Chile,Francés,Instagram,1,1,22.0,2310.47
1961,2025-03-06,42,Chile,Alemán,Organico,1,0,,
1962,2025-06-14,23,Argentina,Italiano,Google Ads,2,0,,
1963,2025-06-26,35,Colombia,Inglés,Organico,3,0,,
1964,2025-07-10,44,México,Inglés,Organico,3,0,,
1965,2025-07-08,37,México,Italiano,Facebook,1,1,7.0,1139.83
1966,2025-07-04,36,Brasil,Japonés,Google Ads,2,0,,
1967,2025-04-13,34,México,Italiano,Facebook,1,0,,
1968,2025-05-13,28,Argentina,Francés,TikTok,5,0,,
1969,2025-06-29,29,Chile,Italiano,Organico,3,1,26.0,2120.9
1970,2025-07-07,25,Chile,Inglés,TikTok,4,0,,
1971,2025-02-04,26,Chile,Italiano,Google Ads,1,0,,
1972,2025-04-16,17,Colombia,Alemán,Organico,5,0,,
1973,2025-02-18,40,México,Francés,TikTok,3,1,7.0,1082.02
1974,2025-03-18,41,Argentina,Italiano,Youtube,2,0,,
1975,2025-07-07,24,Colombia,Inglés,Instagram,3,0,,
1976,2025-02-15,32,Brasil,Francés,Organico,2,0,,
1977,2025-04-20,41,Argentina,Inglés,Instagram,2,1,23.0,2286.86
1978,2025-06-01,18,Argentina,Japonés,Facebook,1,0,,
1979,2025-01-27,39,Argentina,Alemán,TikTok,1,1,29.0,1350.64
1980,2025-04-08,21,Chile,Japonés,Facebook,3,1,15.0,1291.38
1981,2025-06-25,20,Argentina,Alemán,Organico,5,1,7.0,2118.16
1982,2025-02-07,20,México,Italiano,Instagram,3,0,,
1983,2025-05-10,37,Argentina,Francés,Instagram,4,1,14.0,1135.78
1984,2025-01-27,30,Chile,Italiano,TikTok,2,1,14.0,2445.27
1985,2025-03-05,38,Argentina,Alemán,Organico,2,0,,
1986,2025-06-10,32,Brasil,Alemán,Youtube,1,0,,
1987,2025-03-28,24,Brasil,Alemán,Youtube,5,1,6.0,1913.97
1988,2025-06-23,18,Chile,Inglés,TikTok,1,0,,
1989,2025-01-26,35,México,Francés,Organico,4,0,,
1990,2025-03-02,41,México,Italiano,TikTok,3,1,26.0,985.46
1991,2025-01-26,32,Colombia,Italiano,Organico,3,1,20.0,1447.69
1992,2025-05-09,44,Chile,Japonés,Facebook,5,1,15.0,1880.36
1993,2025-04-23,42,Argentina,Alemán,TikTok,1,1,19.0,1840.27
1994,2025-05-29,25,Chile,Alemán,Organico,1,1,21.0,1660.15
1995,2025-04-10,18,Colombia,Alemán,Youtube,4,0,,
1996,2025-06-01,33,Chile,Italiano,Organico,3,0,,
1997,2025-04-22,33,Chile,Japonés,Organico,1,1,21.0,2069.13
1998,2025-03-10,32,Colombia,Inglés,TikTok,5,1,23.0,1306.46
1999,2025-04-12,39,México,Francés,Facebook,3,1,9.0,2234.84
2000,2025-07-09,18,Argentina,Inglés,Facebook,4,1,7.0,1962.95
